id,year,notary,rollo,image_num,text_original,label_primary,label_extended,wikidata_uri
475,1658,Nicolas de Valdivia y Brisuela,40,192,y que la hago de milibre y agradable boluntad sin otro jenero de fuersa ni violencia.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
476,1658,Nicolas de Valdivia y Brisuela,40,192,y que por rason demis bienes dotales sin enbargo deque el dho pedaso desolar lo es no pedire beneficio de restitituçion.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
477,1658,Nicolas de Valdivia y Brisuela,40,192,y que todos los demás que me quedan los obligo eypoteco al seguro delo que asi vendemos.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
478,1658,Nicolas de Valdivia y Brisuela,40,192,y confieso que lo pro sedido desta benta seconbierte enmi utilydad aumento.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
479,1658,Nicolas de Valdivia y Brisuela,40,192,y socargo del dho juram digo que notengo hecha exclamaçion contra esta escritura yprometo no aserla pena de perjura y caer encaso demenos valer.,Binding,Oath; binding clause,https://www.wikidata.org/wiki/Q15725999
480,1658,Nicolas de Valdivia y Brisuela,40,192,y queno pedire absoluçion deste dho ajuez niprelado que consederme la pueda.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
481,1658,Nicolas de Valdivia y Brisuela,40,192,yside proprio seme sediere no usare de ella so ladha pena y antes por mismo caso se entienda ser baçion y rebalidaçion desta a esta dha.,Penalty,Penalty,https://www.wikidata.org/wiki/Q186353
482,1658,Nicolas de Valdivia y Brisuela,40,194,y a anbos dhos ortogantes debajo mancomunidad y leyes enunçiadas obligamos al complimiento nuestras personas y bienes abidos y por aber y nos sometemos alos juesez y jus del rey nuestro s para ser conpelidos como por sentençia dejuez con petente pasada en cosa jusgada consentida y no apelada.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
483,1658,Nicolas de Valdivia y Brisuela,40,194,aserca delo qual renunçiaron suproprio fuero domisilio y besindad dela ley que dise que elactor debeseguir el fuero del reo.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
484,1658,Nicolas de Valdivia y Brisuela,40,194,e yo el dho cap ju gutierres deumanes que soy presente aseto esta escritura segun y como en ella secontiene y medoy por contento y entregado atoda mi boluntad y satisfaçion del dho padaso desolar.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
485,1658,Nicolas de Valdivia y Brisuela,40,194,y renuncio asimesmo la ley del engaño enencuyo testimonio otorgamos lapresente carta en esta dha siu dela trinidad puerto debuenos ayres en quinse dias del mes de abril demil y seis cientos y sinquenta y ocho anos.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
486,1658,Nicolas de Valdivia y Brisuela,40,194,y paso antemy elcap don nicolas de baldibia y brisuela alcalde hordinario de ella por su mag por falta de escribano pu ny rl.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597
487,1658,Nicolas de Valdivia y Brisuela,40,194,y alo dho fueron conmigo presentes portes tigos xpobal deloyola ju ramires dearellano y el alferez antonio fredes.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
488,1658,Nicolas de Valdivia y Brisuela,40,194,y doy fe conosco alos otorgantes que asimesmo lo firmaron yporla dha catalina que dixo no saber lo firmo asu ruego un testigo en este rexistro.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
489,1658,Nicolas de Valdivia y Brisuela,40,194,y sedespacha en este papel comun enqueba escrita esta escrytura por falta del sellado.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
490,1658,Nicolas de Valdivia y Brisuela,40,194,yser enconformidad delo dis puesto sobre esta rason.ba en m nos alferes.Bale.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
491,1658,Nicolas de Valdivia y Brisuela,40,194,antemi el cap don nicolas debal dibia y brisuela tesorero dela rl asienda desu mag destas probinçias y alcalde hordinario desta dha siu y su juridicsion por su mag.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
492,1658,Nicolas de Valdivia y Brisuela,40,194,pareçieron el l antonio delos rios de al mogrera clerigo presbitero y el alferez donbaltasar flores besino dela siu desan ju debera delas siete corrientes.,Circumstance,Circumstance and place of residence of parties,https://www.wikidata.org/wiki/Q3053655; https://www.wikidata.org/wiki/Q7279
493,1658,Nicolas de Valdivia y Brisuela,40,194,y dixeron q son conbenidos y consertados ental manera que dho alfferes donbaltasar flores a resebido mil pesos deaocho rs en plata y moneda debuena ley para los efectos que iran espasificados de mano del dho antonio delos rios deal mogera.,Expositio,Expositio,https://www.wikidata.org/wiki/Q2642214
494,1658,Nicolas de Valdivia y Brisuela,40,194,y se obliga dho alferes de ir ala dha sui desan juan debera y asus terminos y juridiscion y haser una partida decoranbre de toro y traerlo por rio aeste puerto para loqual ade asertodas las dilijunçias que pudiere para fletar dos barcas y traerlas cargadas.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
495,1658,Nicolas de Valdivia y Brisuela,40,196,y que que si no allare dos barcas podra traer una yen ella lacarga que buque de ella q son quatro mil mas o menos y en caso que no enbarcarcasion niaun una barca tan sola aunque para ello aya hecho sus dilijençias sera obligado ale bolber y restutu yrlos dhos mil pesos deaocho reales en plata para fines del mes de octubre deste presente ano que es para quando abia de entrar en este dho puerto con dha coranbre y teniendo efecto.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
496,1658,Nicolas de Valdivia y Brisuela,40,196,y trayendo unabarca o dos aeste dho puerto el dho alferes donbal tasar flores an departir en esta manera que bendidos los queros seleande dar linpios al dho lisen antonio delos rios los dhos mil pesos deaocho rs.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
497,1658,Nicolas de Valdivia y Brisuela,40,196,y detodo lo de mas del monton y gruesa dela coranbre sean de sacar costos y costas y fletes dedha barca o barcas y delo que quedare an departir ygual mente segun y como se bendiere en este puerto.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
498,1658,Nicolas de Valdivia y Brisuela,40,196,y quier sea una labarca que trajare odos sienpre sea de entender aber departir enla manera referida.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
499,1658,Nicolas de Valdivia y Brisuela,40,196,y es condiçion que sise perdiere labarca obarcas que asi trajere cargadas de dho coranbre asipor agua fuego o enotra manera que sienpre sele ayan dedar ypagar aldho lisen antonio delos rios seisçientos pesos deaocho rs no aya de aber desuparte mas perdida q quatro syentos pesos delos dhos mil pesos con que quedaran los dhos seisçientos y en esta manera selebran el trato referido.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
500,1658,Nicolas de Valdivia y Brisuela,40,196,y el dho alferes don baltasar confeso aber resebido los dhos mil pesos deaocho rs demano del dho l.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
501,1658,Nicolas de Valdivia y Brisuela,40,196,y por no pareser depresente renunçio la pecunia y leyes de la entriega con la exsepçion y prueba del resibo.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
502,1658,Nicolas de Valdivia y Brisuela,40,196,y anbos renunçiaron la ley del engano y sedieron por contentos deste trato segun y como enla presente carta secontiene y se obligan de estar y pasar portodo lo contenido.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
503,1658,Nicolas de Valdivia y Brisuela,40,196,ypara ello anbos obligaron sus personas ybienes yseso metieron cada uno deporsy alos juesez y jus que desus desus causas pueden y deben conoser para ser conpelidos como por sentençia de juez conpetente pasada encosa jusgada.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
504,1658,Nicolas de Valdivia y Brisuela,40,197,aserca delo qual renunçiaron su proprio fuero domisilio y besindad laley que dise que elactor de el fuero del reo y alo dho presentes portestigos ramir arellano agustin gayoso y el cap don florian jilnegrete quelo firmaron con migo ydhos otorgantes aquien doy fe que conozco.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
505,1658,Nicolas de Valdivia y Brisuela,40,197,ypaso por my yantemy por falta de escrybano pu ny rl ba en este rexistro de papel comun por falta del sellado.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
506,1658,Nicolas de Valdivia y Brisuela,40,197,ba en mendado deoctubre. rs entre detoros. bale. sacose un tanto desta escritura parael l antonio delos rios almogera,Validation,Validation,https://www.wikidata.org/wiki/Q359176
507,1658,Nicolas de Valdivia y Brisuela,40,197,benta de esclabo don garçia medrano als gobernador alonso baez correjador del cusco.,Copete,Copete; sale of slave,https://www.wikidata.org/wiki/Q8350837
508,1658,Nicolas de Valdivia y Brisuela,40,197,Sepan quantos estacarta bieren como yo don garçia medran residente en esta siu dela try nidad puerto debuenos ayres.,Notificatio,Notificatio; name and place of residence of parties,https://www.wikidata.org/wiki/Q104150592; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q7278
509,1658,Nicolas de Valdivia y Brisuela,40,197,otorguo que doy enbenta rl agora ypara çienpre jamas al gobernador alonso depaez correjidor del cusco un negro mi esclabo decasta delas costas de guinea llamado antonio de hedad segun su aspecto de beynte y un poco mas omenos.,Dispositio,Dispositio,https://www.wikidata.org/wiki/Q1149305
510,1658,Nicolas de Valdivia y Brisuela,40,197,por preçio y quantia dequatrosien y sinqu pesos deaocho rs plata y moneda debuenaley que confieso adado y pagado real mente y con efecto.,Asset,Value of asset,https://www.wikidata.org/wiki/Q46737
511,1658,Nicolas de Valdivia y Brisuela,40,197,y por no pareser depresente renunçio la no numerata pecunia y leyes dela entriega con exsepçion yprueba del resibo.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
512,1658,Nicolas de Valdivia y Brisuela,40,197,yde la dha cantidad medoy por contento atoda mi satisfaçion porser el berdadero preçio y balor del dho esclabo.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
513,1658,Nicolas de Valdivia y Brisuela,40,197,y con fieso queno bale mas y simas bale obaler pudiere dela de maçia ago graçia ydonaçion pura mera perfecta ynrebocable como la que el der llama entrebibos al dho s gobernador alon so depaez yasus herederos y susesores.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
514,1658,Nicolas de Valdivia y Brisuela,40,197,y renunçio laley del engano con el ter myno para pedir enmienda resiçion o suple mento del preçio dela cosa que sebende por menos delo que bale.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
515,1658,Nicolas de Valdivia y Brisuela,40,197,y declaro que el dho esclabo esta libre de alcabalas reales y otra obligaçion e ypoteca espesial ny general.,Asset,qualities of asset; slave,https://www.wikidata.org/wiki/Q46737; https://www.wikidata.org/wiki/Q12773219
516,1658,Nicolas de Valdivia y Brisuela,40,198,y me obligo ala ebiçion seguro y saneamy del dho esclabo en manera que agora y entodo tienpo lesera sierto y seguro depleytos enbargos contra diçiones y otros litijios.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
517,1658,Nicolas de Valdivia y Brisuela,40,198,y encaso que lesalgan luego quese mede labos lo seguire ami propria costa asta lesacar apas y asalbo y dejarle enquieta ypasifica poseçion.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
518,1658,Nicolas de Valdivia y Brisuela,40,198,y si saniarlo no pudiere lebol bere y restituyre los dhos quatrosien y sinquen pesos mas las costas que sele siguieren y recresieren.,Penalty,Penalty,https://www.wikidata.org/wiki/Q186353
519,1658,Nicolas de Valdivia y Brisuela,40,198,y des luego me desapodero del dho esclabo y lo sedo tras paso y renunçio al conprador y con el todo el der desenorio poseçion y pro piedad que ael tenia.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
520,1658,Nicolas de Valdivia y Brisuela,40,198,y para que agora y entodo tienpo sea cono sido manifiesto una senal que tiene eldho esclabo que es una labor hecha ausansa desutierra natural laqual tiene en el pecho y llega asta la bocadel estomago amodo deramos ypor punta ase como una flor de lis.,Asset,qualities of asset; slave,https://www.wikidata.org/wiki/Q46737; https://www.wikidata.org/wiki/Q12773219
521,1658,Nicolas de Valdivia y Brisuela,40,198,y lo aseguro detachas y de que al presente esta bueno y sano y que no padese enfermedad pu ny secreta.,Asset,qualities of asset; slave,https://www.wikidata.org/wiki/Q46737; https://www.wikidata.org/wiki/Q12773219
522,1658,Nicolas de Valdivia y Brisuela,40,198,ypara el seguro y firmesa detodo lo que dho es obligo mipersona y bienes abidos ypor aber. y me someto alos juesez y jus del rey nuestro s para ser conpelido como por sentençia de juez conpetente pasada en cosa jusgada consentida y no apelada.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
523,1658,Nicolas de Valdivia y Brisuela,40,198,aserca del qual renunçio mipro prio fuero domisilio y besindad dela ley que dise que elactor debe seguir el fuero del reo.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
524,1658,Nicolas de Valdivia y Brisuela,40,198,eyo eldho gobernador alonso depaez quesoy quesoy presente aseto esta escritura segun como en ella secontiene y medoy por contento y entregado deldho esclabo ypor el dho preçio sobre que asimesmo renunçio laley del engaño.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
525,1658,Nicolas de Valdivia y Brisuela,40,198,yes ffa lapresente carta enesta dha siu dela trinidad puerto debuenos ayres en sinco dias del mes de mayo de mil y seiscientos y sinquenta y ocho años.,year,year and place,https://www.wikidata.org/wiki/Q577; https://www.wikidata.org/wiki/Q98929991
526,1658,Nicolas de Valdivia y Brisuela,40,198,siendo presentes por testigos tomas de aris mendy bernardo fuertes y ju de rocha quelo firmaron con el otorgante antemy el cap don nicolas debal dibia y brisuela alcalde hordina rio desta dha siu delatrinidad por falta de escrybano pu ny rl.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
527,1658,Nicolas de Valdivia y Brisuela,40,198,doyfe conosco al dho otorgante quelo firmo como dho es en este rexistro. ba en tres rs. nca re con enm porser pesos laboca. Bale.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
528,1658,Nicolas de Valdivia y Brisuela,40,198,consierto de ju yndio para unapulperia con el alferez antonio dearaube y la torre.,Copete,Copete; labor contract,https://www.wikidata.org/wiki/Q8350837
529,1658,Nicolas de Valdivia y Brisuela,40,198,en la siu dela trinidad puerto debuenos ayres en ocho dias del mes mayo mil demil y seisçientos y sinquenta y ocho años.,year,year and place,https://www.wikidata.org/wiki/Q577; https://www.wikidata.org/wiki/Q98929991
530,1658,Nicolas de Valdivia y Brisuela,40,199,antemy el cap don nicolas debaldibia y brisuela alealde hordinario de ella por su mag pareçio elalferes antonio dearaube y latorre besino desta dha siu y juan yndio ladino natural del reyno de chile.,Circumstance,Validation; name and circumstance of parties,https://www.wikidata.org/wiki/Q3053655; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q359175
531,1658,Nicolas de Valdivia y Brisuela,40,199,y dixeron que son conbenidos y consertados ental manera que el dho ju yndio seobliga de estar y asistir en una tienda de pulperia depulperia que tiene el dho alferez asu cargo que esta en la esquina delas casas a donde vibe por tienpo deun año que corra y comiense desdela ffa desta carta enadelante.,Expositio,Expositio,https://www.wikidata.org/wiki/Q2642214
532,1658,Nicolas de Valdivia y Brisuela,40,199,y en la dha tienda adebender el bino que sele diere y entregare segun enla forma que es costumbre.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160
533,1658,Nicolas de Valdivia y Brisuela,40,199,y asimesmo adebender en ella layerba del paraguay tabaco belas y otros jeneros quesele sele dieren por los aranseles y posturas que corrieeren esta dha siu.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160
534,1658,Nicolas de Valdivia y Brisuela,40,199,porlo qual el dho alferes antonio dearaube y latorre leade dar ypagar sien pesos deaocho rs enplata pagados los sinquenta de ellos de hoy en seis meses y los otros sinquenta cumplido el dho año.,Amount,amount of transaction,https://www.wikidata.org/wiki/Q309314
535,1658,Nicolas de Valdivia y Brisuela,40,199,y es obligado el dho alferez dele dar el sustento necesario en esta manera cada dia sele ade dar guisada lacomida dela mesa del susodho y todos los días medio rl de pan y para cada noche vianda y no ade entrar en quenta del dho sustento ni labibienda delacasa.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
536,1658,Nicolas de Valdivia y Brisuela,40,200,y es que siel dho juan quisiere poner algunos jeneros suyos pro prios abender que sean de mercançias los podra bender y benefisiar sin que por ello aya depagar bendajes ni otra cosa lo dho como nosean jeneros depulperia quese entiende yerba tabaco belas asucar jabon carbon y otros jeneros caseros comestibles.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
537,1658,Nicolas de Valdivia y Brisuela,40,200,y detodo lo demas que sele entregare porquenta deldho alferes o de otros terseros noa de llebar parasy bendaje ni ynterez alguno porque para eso seleda eldho salario.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160
538,1658,Nicolas de Valdivia y Brisuela,40,200,y es condision asimesmo quelas besitas y aranseles quesedan porlas jus ala dha pulperia las adepagar eldho alferes antonio dearaube y latore.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
539,1658,Nicolas de Valdivia y Brisuela,40,200,yseobliga acumplir todo lo sobre dho y estar por el tenor yforma desta escritura. y deque siel dho juan cayere enfermo lo adecuydar y aser curar con la caridad y bene bolençia que debe.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
540,1658,Nicolas de Valdivia y Brisuela,40,200,y anbos dixeron queasilo cumplirian cada uno por lo q lestoca y al cumplimy de ello obligaron sus personas ybienes abidos ypor aber ysesometieron alos juezes y jus del rey nuestro s para ser aello conpelydos como porsentençia de juez conpetente pasada encosa jusgada consentida y no apelada.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
541,1658,Nicolas de Valdivia y Brisuela,40,200,aserca delo qual renunçiaron las leyes desu fabor conla jeneral yderechos deella y laquelaproybe.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
542,1658,Nicolas de Valdivia y Brisuela,40,200,y alo dho fueron presentes portes tigos el contador delarl asienda donp deartieda y baygorry el alferes manuel demarçianes y ju ramires derellano quelo firmaron conmigo el dho alcalde hordinario desu mag por falta de escribano pu ny rl.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597
543,1658,Nicolas de Valdivia y Brisuela,40,200,y doy fe conosco alos otorgantes y lo firmo el dho alferes antonio de araube. y eldho ju yndio no firmo porque dixo no saber y asu ruego lo firmo untestigo.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
544,1658,Nicolas de Valdivia y Brisuela,40,200,renunçiaçion deofiçio.,Copete,Copete; Resignation of office,https://www.wikidata.org/wiki/Q8350837
545,1658,Nicolas de Valdivia y Brisuela,40,200,enlas siu delatrinidad puerto debuenos ayres en onse dias delmes de mayo de mil y seis cien tos y sinquenta y ocho años.,year,year and place,https://www.wikidata.org/wiki/Q577
546,2024-04-29,,20,201,antemy el cap don nicolas debal dibia y brisuela alcalde hordinario desta dha sui porsu mag parecio antonio bernalte de linares depositario jen desta dha siu enfabor de xpobal deloyola besino desta dha siu.,Circumstance,Validation; name and circumstance of parties,https://www.wikidata.org/wiki/Q3053655; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q359175
547,2024-04-29,,20,201,dixo que haçia eiso renunçiaçion deldho ofiçio detal depositario je neral desta dha siu manos de su mag yparaque enterando enlas reales caxas desta dha siu lo que por rason desta dha renunçiaçion les toca y sedebe enterar sele despache al contenido titulo enforma para el uso y exerçisio del dho oficio.,Expositio,Expositio,https://www.wikidata.org/wiki/Q2642214
548,2024-04-29,,20,201,y lodho es con retençion que hase ensu mesma persona para usar dho ofiçio en el ynter que aya deser admitido y resebido enforma.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160
549,2024-04-29,,20,201,y con declaraçion que no abiendo detener efecto el aber de entrar endho ofiçio segun ladha retençion aya deser sinper juyçio deste otorgante y su derecho.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
550,2024-04-29,,20,201,y asy lo otorguo siendo presentes portes tigos el alferez sebastian crespo flores procurador desta siu y ju ramires dearellano.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
551,2024-04-29,,20,201,quelo firmaron con el contenido en este rexistro por falta de escribano pu ny rl. batt entregar. no bale.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597
552,2024-04-29,,20,201,benta deunas cassas ju miguel dearpides al sarjento fran dealexan dro.,Copete,Copete; sale of property,https://www.wikidata.org/wiki/Q8350837
553,2024-04-29,,20,201,sepan quantos esta carta bieren comoyo juan miguel dearpides besino desta siu.,Notificatio,Notificatio; name and place of residence of parties,https://www.wikidata.org/wiki/Q104150592; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q7278
554,2024-04-29,,20,201,otorguo que doy enbenta rl agora ypara sienpre jamas al sarjento fran dealexandro que esta presente unas casas debibienda que oi tengo enlatrasa desta dha siu enparte notioria y conosida.,Dispositio,Dispositio,https://www.wikidata.org/wiki/Q1149305
555,2024-04-29,,20,201,queson unas que con pre del almirante don eujenio decastro tenient jen ajus y guerra desta probinçia como albasea y heredero del liseniçiado don jasinto degodo y gomes arsediano dela santa ygleçia catedral desta dha siu por cuyo fallesimy bendio dhas casas.,Asset,qualities of asset; property,https://www.wikidata.org/wiki/Q46736; https://www.wikidata.org/wiki/Q10494269
556,2024-04-29,,20,201,y lindan por un lado con casas delos hijos y erederos de domingo deaguirre difunto ypor las espaldas con casas del cap ju desaabedra ypor otro lado con casas de don ysabel defrias martel calle enmedio yporla frentecon unsolar pertenesiente ala cofradia del san tisimo sacramento calle rl depor medio.,Asset,qualities of asset; property,https://www.wikidata.org/wiki/Q46736; https://www.wikidata.org/wiki/Q10494269
557,2024-04-29,,20,201,y las dhas casas seconponen de una sala y aposento debibienda yotro que alpresente esta mal tratado y cayda una testera o mojinete dealto abajo y tiene para dentro un corral o patio para el serbiçio de ellas.,Asset,qualities of asset; property,https://www.wikidata.org/wiki/Q46736; https://www.wikidata.org/wiki/Q10494269
558,2024-04-29,,20,201,todo loqual doy enpreçio y quantia de tresientos y sesenta pesos deaocho rs enplata y monedad debuena ley que confieso meadado ypagado real mente y con efecto.,Asset,Value of asset,https://www.wikidata.org/wiki/Q46737
559,2024-04-29,,20,201,ypor no pareser depresente renunçio la no numerata pecunia y leyes dela entriega conla exsepçion yprueba del resibo.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
560,2024-04-29,,20,201,y con fieso que la dha cantidad depesos es el berdadero preçio ybalor delas dhas casas y que no balen mas.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
561,1658,Nicolas de Valdivia y Brisuela,40,202,y si agora o entienpo alguno paresiere baler mas delatal demaçia y mas graçia y donaçion pura mera perfecta ynrebocable como laque el der llama entre bibos aldho fran dealexandro y asus herederos ysusserores.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978
562,1658,Nicolas de Valdivia y Brisuela,40,202,y desde luego renunçio laley del engaño conla ynorme e ynor misima leçion y el termy no para pedir enmienda resiçion o suplemento del preçio delacosa que se bende por menos de lo quebale.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
563,1658,Nicolas de Valdivia y Brisuela,40,202,y me desisto quito y desapodero de las dhas casas ylas sedo tras paso y renunçio al dho conprador y adhos sus herederos susesores y con ellas todos mis derechos de senorio poseçion ypro piedad.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
564,1658,Nicolas de Valdivia y Brisuela,40,202,y le doy poder y facultad y para que luego desu pro pria autoridad o con la dela rl jus entre endhas casas y seapodere de ellas y tome y henprehenda laposeçion rl cor poral belqua.,Delegation,Delegation of authority,https://www.wikidata.org/wiki/Q1184072
565,1658,Nicolas de Valdivia y Brisuela,40,202,yen elentretanto quela toma meconstituyo porsu ynquilino precario poseedor para sela dar cada y quando que resebirla quisiere y aseguro que las dhas casas se las doy libres desenso enpeño ypoteca niotra enajenaçion ni obligaçion espesial ni jen.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160
566,1658,Nicolas de Valdivia y Brisuela,40,202,y desde luego meobligo ala ebiçio seguro ysaneamiento delas dhas casas enmanera de que agora y entodo tienpo leseran siertas yseguras depleytos enbargos contra diçiones y otros litijios.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
567,1658,Nicolas de Valdivia y Brisuela,40,202,y caso queles salgan luego que seme delabos lo seguire y fenesere a mi propria costa hasta le dejar enquieta ypasi fica poseçion.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
568,1658,Nicolas de Valdivia y Brisuela,40,202,y si sanearle no pudiere las dhas casas y quedare conbensido lepagare y restituyre los dhos tresientos y sesenta pesos deaocho rs que al presente tengo desumano resebidos con mas las costas que sele ubieren seguido y recresido y mas las mejoras que en dhas casas isiere. y todo lo dho y expresado enla presente carta locumplire y abre por firme.,Penalty,Penalty,https://www.wikidata.org/wiki/Q186353
569,1658,Nicolas de Valdivia y Brisuela,40,202,y para ello obligo my persona y bienes abidos ypor aber y mesometo alos juezes y jus del rey nuestro señor para ser conpelido como por sentençia de juez conpetente pasada en cosa jusgada consentida y no apelada.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
570,1658,Nicolas de Valdivia y Brisuela,40,202,aserca delo qual renunçio my proprio fuero domiçilio y besindad dela ley que dise que el actor debe seguir el fuero del reo.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
571,1658,Nicolas de Valdivia y Brisuela,40,202,yo el dho sarjento fran dealejandro aseto esta dha escritura segun y como en ella secontiene y renunçio asimesmo las mesmas leyes del engaño.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
572,1658,Nicolas de Valdivia y Brisuela,40,202,y medoy por contento y entrergado delas dhas casas que assy tengo conpradas y assy otorgamos lo expresado.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999
573,1658,Nicolas de Valdivia y Brisuela,40,202,en esta dha siu de latrinidad puerto debuenos ayres en catorse dias del mes demayo demil y seis çientos y sin quenta y ocho anos.,year,year and place,https://www.wikidata.org/wiki/Q577
574,1658,Nicolas de Valdivia y Brisuela,40,202,y io el cap don nicolas debaldibia y brisuela alcalde hordinario desta dha porsu mag doy fe conosco alos otorgantes.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
575,1658,Nicolas de Valdivia y Brisuela,40,202,y que en mi presençia y delos testigos desta cartas sele entregaron al dho ju miguel dearpide los dhos tresientos ysesenta pesos de aocho rs enplata y moneda debuena ley.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
576,1658,Nicolas de Valdivia y Brisuela,40,203,sin enbargo deque renunçia entriega por desir que no pareçio depresente por que a pedimiento del dho bendedor setrajo la dha plata ysepuso depresente y seconto en presençia detodos y dedhos testigos alos quales sertifico que conozco.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049
577,1658,Nicolas de Valdivia y Brisuela,40,203,y lo firmo el dho bendedor y por dho fran dealejandro que dixo no saber lo firmo asu ruego untestigo enrexistro.,Validation,Validation,https://www.wikidata.org/wiki/Q359176
578,1658,Nicolas de Valdivia y Brisuela,40,203,y atodo lo dho fueron presentes por testigos ju ramirez dearellano ju de ysarra y ju desaabedra quelo firmaron asimismo con migo el dho alcalde por falta escriba no pu ny real.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597
579,1658,Nicolas de Valdivia y Brisuela,40,203,escritura de resibo otorgada por miguel de aginaga enfabor del cap ygna çio demaleo.,Copete,Copete; receipt,https://www.wikidata.org/wiki/Q8350837
580,1658,Nicolas de Valdivia y Brisuela,40,204,sepan quantos esta carta vieren comoyo miguel de aguinaga morador desta siu y departida para labilla ynperial depotossy.,Notificatio,Notificatio; name and place of residence of parties,https://www.wikidata.org/wiki/Q104150592; https://www.wikidata.org/wiki/Q82799; https://www.wikidata.org/wiki/Q7278
