id,year,notary,rollo,image_num,text_original,label_primary,label_extended,wikidata_uri,text_english,text_chinese
275,1658,Nicolas de Valdivia y Brisuela,40,176,renunçiar los que les paresieren y pedir otros denuebo yen dhos terminos aser todo jenero deprueba tachas y abonos.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049,"renounce those that you see fit and ask for others in return and in these terms make all types of tests, checks and credits.",放弃那些你认为合适的并要求其他人作为回报，并在这些条件下进行所有类型的测试、检查和学分。
640,1658,Nicolas de Valdivia y Brisuela,40,206,y me obliguo a poner y que pondre demi parte todo cuydado y diligençia ensu beneficio. y de dar quenta conpago segun que deder puedo y debo.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,and I am obliged to put and will put on my part all the care and diligence for your benefit. and to give the payment according to what I can and should owe.,我有义务并且愿意为您的利益付出所有的关心和努力。并根据我能够和应该欠的金额进行付款。
65,1653,Esteban Agreda de Vergara,38,30,sepan quantos esta carta depoder vieren como yo el alferez feli çiano detorrez garnica vzo dela çiud desantafee rresi dente en esta çiud dela ttr dpuerto debuenos ayres.,Notificatio,Notificatio,https://www.wikidata.org/wiki/Q104150590,"Know how many of you see this letter of power as I do, Ensign Feli çiano detorrez garnica vzo de la çiud desantafee rresi dente in this çiud dela ttr dpuerto de buenos ayres.",知道你们中有多少人像我一样看到了这封权力信函，菲利·西亚诺·德托雷·加尼卡少尉在布宜诺斯艾利斯港的这封信中充满了力量。
529,1658,Nicolas de Valdivia y Brisuela,40,198,en la siu dela trinidad puerto debuenos ayres en ocho dias del mes mayo mil demil y seisçientos y sinquenta y ocho años.,year,year and place,https://www.wikidata.org/wiki/Q577; https://www.wikidata.org/wiki/Q98929991,in the siu dela trinidad port of buenos ayres on eight days of the month of may one thousand and six hundred and fifty and eight years.,一千六百五十八年五月八日，在布宜诺斯艾利斯的特立尼达岛港口。
346,1658,Nicolas de Valdivia y Brisuela,40,184,de que los señores prebendados como tales patrones y capellanes dela capenia deque sease mençion y como quienes an de aber el redito o reditos deste dho senso les toca acudir ala dha defensa y sacar apas iasalbo al dho ju miguel de arpides y adhos dhos sus herederos para asegurar la dha su renta y capellania.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,that the prebendary lords as such patrons and chaplains of the Capenia of which it is mentioned and as those who have yet to see the revenue or revenues of this sense have to go to the defense and extract apas iasalbo to the god ju Miguel de arpides and adhos dhos his heirs to ensure the dha their income and chaplaincy.,前班德领主，作为卡佩尼亚的赞助人和牧师，以及那些尚未看到这种意义上的收入或收入的人，必须进行辩护，并将阿帕斯·亚萨尔博（apas iasalbo）交给神朱·米格尔·德·阿皮迪斯（ju Miguel de Arpides）和他的继承人，以确保dha的收入和牧师职位。
561,1658,Nicolas de Valdivia y Brisuela,40,202,y si agora o entienpo alguno paresiere baler mas delatal demaçia y mas graçia y donaçion pura mera perfecta ynrebocable como laque el der llama entre bibos aldho fran dealexandro y asus herederos ysusserores.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978,And if now or I understand anyone seems to have more delatal excess and more grace and donation pure mere perfect and unrevocable as the one that the der calls between bibos aldho fran dealexandro and his heirs and his servants.,如果现在或我理解，任何人似乎都拥有更多的过度交往、更多的恩典和捐赠，纯粹是完美的和不可撤销的，就像德罗在 bibos aldho fran dealexandro 和他的继承人和他的仆人之间所说的那样。
818,1658,Nicolas de Valdivia y Brisuela,40,239,renunçian enla siud dela trinidad puerto debuenos ayres enbeynte y sinco dias del mes de otubre de mil y seiçientos y sinquenta y ocho años.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049,They resign in the siud dela trinidad port of buenos ayres on one and five days of the month of October one thousand and six hundred and fifty and eight years.,他们于一千六百五十八年十月一日零五日在布宜诺斯艾利斯的特立尼达港辞职。
162,1653,Esteban Agreda de Vergara,38,101,"ytomarles quentas yhaçerles alcançe ycobrarlos ynombrar terçeros contadores que los hagan, darles termino para ello ysi conbiniere contra desirlos lohagan y buelban ahazer denuebo.",Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978,"and take them and make them reach them and collect them and appoint third-party accountants to do them, give them a term for it and if they agree against their wishes, do it and they will do it again.",并让他们到达他们并收集它们并指定第三方会计师来做这些事情，给他们一个期限，如果他们不同意他们的意愿，那么做，他们会再做一次。
224,1658,Nicolas de Valdivia y Brisuela,40,144,otorgo por la presente que hago y hordeno mitestamento enla manera siguiente.,Dispositio,Dispositio,https://www.wikidata.org/wiki/Q1149305,I hereby grant that I make and execute my will in the following manner.,我特此同意按照以下方式制定并执行我的遗嘱。
656,1658,Nicolas de Valdivia y Brisuela,40,209,y entodo seguiran my horden y tendran asu cargo y cuydado por el ber y reconoser en labilla ynperial depotossy ien otras quales quier siudades y partes a miguel deaguinaga persona que al presente sale desta dha siu por mi horden con balor de catorse mil y quinientos y nobenta y seis ps en ropadecas de castilla y otros jeneros que estan yn corporados enla escritura de resibo que me hiso y otorguo.,Scope,scope of deed; parties involved,https://www.wikidata.org/wiki/Q472160; https://www.wikidata.org/wiki/Q7278,and in everything they will continue my horden and will have in their charge and care by the ber and recognize in the labilla ynperial depotossy in other cities and parts that want to Miguel deaguinaga person who at the present leaves from this dha siu by my horden with a value of fourteen thousand and five hundred and ninety-six ps in ropadecas de castile and other genres that are incorporated in the deed of receipt that he made and granted to me.,在一切事情上，他们将继续我的horden，并将由ber负责和照顾，并在其他城市和地区的labilla ynperial仓库中承认想要Miguel deaguinaga的人，目前从我的horden的这个dha siu离开，价值为14596 ps，在ropadecas decastile和其他流派中，这些流派包含在他制作并授予的收据中我。
556,2024-04-29,,20,201,y lindan por un lado con casas delos hijos y erederos de domingo deaguirre difunto ypor las espaldas con casas del cap ju desaabedra ypor otro lado con casas de don ysabel defrias martel calle enmedio yporla frentecon unsolar pertenesiente ala cofradia del san tisimo sacramento calle rl depor medio.,Asset,qualities of asset; property,https://www.wikidata.org/wiki/Q46736; https://www.wikidata.org/wiki/Q10494269,"and they border on one side with the houses of the children and fields of Domingo de Aguirre Deceased and on the back with the houses of Cap Ju desaabedra and on the other side with the houses of Don Ysabel de Frias Martel, Calle in the middle and on the front with a lot belonging to the brotherhood of San Tisimo Sacramento, Calle RL de in the middle.",它们的一侧与已故的多明戈·德·阿吉雷的孩子们的房屋和田地接壤，背面与 Cap Ju desaabedra 的房屋接壤，另一侧与 Don Ysabel de Frias Martel 的房屋接壤，中间是 Calle，前面是属于 San Tisimo Sacramento 兄弟会的土地，Calle RL de 位于中间。
616,1658,Nicolas de Valdivia y Brisuela,40,205,treynta y quatro dosenas desortijas aquatro docena.,Asset,Asset; rings; price; quantity,https://www.wikidata.org/wiki/Q46737,thirty-four two dozen rings four dozen.,三十四、二打、四打。
938,1658,Nicolas de Valdivia y Brisuela,40,273,y para mas seguridad dela dha paga doy por mi fiadora y prinçipal pagadoraa doña ana dematos yençinas qesta presente la qual aviendo entendido la calidad dela dhafiança dixo quela la haçe en laforma dha y se obliga con su personay vienes havidos y por aver. aqueeldho marcoslopez pagara delafha desta dha escripta en un año los dhos doscien.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,"And for more security of the payment, I give, as my guarantor and main payer, Mrs. Ana dematos yençinas who is present, who, having understood the quality of the payment, said that she does it in the proper way and is obligated to her person and you come happy and to see. that Marcoslopez will pay the debt of this written document in one year for two hundred.",为了使付款更有保障，我请 Ana dematos Yençinas 女士作为我的担保人和主要付款人，她在场，她了解付款的质量，并表示她以正确的方式付款，并对她本人负责，您会很高兴看到。马科斯洛佩兹将在一年内偿还这份书面文件的债务 200 美元。
495,1658,Nicolas de Valdivia y Brisuela,40,196,y que que si no allare dos barcas podra traer una yen ella lacarga que buque de ella q son quatro mil mas o menos y en caso que no enbarcarcasion niaun una barca tan sola aunque para ello aya hecho sus dilijençias sera obligado ale bolber y restutu yrlos dhos mil pesos deaocho reales en plata para fines del mes de octubre deste presente ano que es para quando abia de entrar en este dho puerto con dha coranbre y teniendo efecto.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978,"and that if he does not find two boats, he will be able to bring one and the cargo of his ship, which is four thousand more or less, and in case he does not board the boat, not even a single boat, although for this he has done his diligence, he will be obliged to pay and restore the two thousand pesos of eight reales in silver by the end of the month of October of this present year, which is when he was about to enter this port with dha running and having effect.",如果他找不到两艘船，他可以带一艘和他船上的货物，四千多或少，如果他不上船，甚至一艘船都没有，尽管他为此尽了努力，他将有义务在今年十月底之前支付并归还两千比索八雷亚尔的白银，也就是他即将在DHA运行并生效的情况下进入这个港口的时候。
340,1658,Nicolas de Valdivia y Brisuela,40,184,y le damos poder cumplido para que desu propria autoridad o con la dela rl jus sele paresiere se entre en las dhas casas y seapodere de ellas y tome y henprehenda la poseçion rl actual corporal belquas.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,and we give him fulfilled power so that with his own authority or with that of the rl jus sele paresiere he enters the two houses and takes possession of them and takes and holds the possession of the current corporal belquas.,我们赋予他充分的权力，以便他凭借自己的权力或以 rl jus sele paresiere 的权力进入这两座房屋并占有它们，并占有现任下士贝尔夸斯的财产。
719,1658,Nicolas de Valdivia y Brisuela,40,214,y finalmente aran todo aquello que yo hisiera presente siendo aunque aqui nobaya expresado que sean casos y cosas que para cada una ellas serequiera espesial poder por que debajo deste quiero se entiendan yconprehendan.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160,"and finally they will plow everything that I made present, although it has not been expressed here that they are cases and things that for each of them require special power because under this I want them to be understood and comprehended.",最后，他们将耕种我呈现的一切，尽管这里没有表达出它们是每个人都需要特殊力量的案例和事物，因为在此之下我希望它们被理解和理解。
664,1658,Nicolas de Valdivia y Brisuela,40,209,recusar jueses escribanos acsesones y otros ministros.y aser los juramentos nesesarios apartarse delas tales recusaçiones siles paresieren ypedir terminos hordinarios y extra hordinarios y renunçiarlos quando porbien tuvierenypedir otros denuebo.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160,"challenge judges, court clerks and other ministers, and take the necessary oaths, deviate from such challenges if they appear, and ask for hordinary and extra-hordinary terms and renounce them when appropriate and ask for others again.",质疑法官、法院书记员和其他部长，并进行必要的宣誓，如果他们出庭则不接受此类质疑，并要求获得临时和非常规任期，并在适当时放弃这些任期并再次要求其他任期。
803,1658,Nicolas de Valdivia y Brisuela,40,239,y delo que resibieren y cobraren daran sus cartas depago fin y quito lasto y chanselaçion en forma con renunçiaíon dela pecunia y leyes dela entrega.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049,"and of what they receive and collect, they will give their letters of final and final payment and exchange in form with waiver of the money and laws of delivery.",对于他们收到和收集的东西，他们将以放弃金钱和交付法的形式给出最后和最终付款和交换的信件。
897,1653,Esteban Agreda de Vergara,38,18,para que por mi yenmi nom bre judicial yestra judicial mente pidan dem anden re sivan y cobren dequales quier personas y desus bienez y de quien y condo puedan y devan.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160,"so that by my name and my judicial name they may demand, repossess and collect from any persons and their property and from whomever they can and should.",以便他们可以以我的名义和我的司法名义向任何人及其财产以及他们能够和应该向任何人索要、收回和收取。
307,1658,Nicolas de Valdivia y Brisuela,40,179,ante mi el cap don nicolas debaldibia brisuela alcalde hordinario de ella por su mag. pareçieron diego lopes camelo y josefe arias montiel y dixeron que son conbenidos y consertados ental tal manera que el dho josefe arias montiel seobliga de que adeserbir por un año de mayor domo alsuso dho ensu estançia y en otras partes que lo ocupare del distrito de esta desta dha siu.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,"Before me, Cap Don Nicolas Debaldibia Brisuela, Mayor Hordinario of her for his Mag. Diego Lopes Camelo and Josefe Arias Montiel appeared and said that they are conferred and treated in such a way that Josefe Arias Montiel is obliged to serve for a year of greater domo alsuso dho in his ranch and in other parts that will occupy him in the district of this day.",在我前面的是唐·尼古拉斯·德巴尔迪比亚·布里苏埃拉 (Cap Don Nicolas Debaldibia Brisuela) 上尉，她是霍迪纳里奥 (Hordinario) 市长。迭戈·洛佩斯·卡梅洛 (Diego Lopes Camelo) 和约瑟夫·阿里亚斯·蒙蒂尔 (Josefe Arias Montiel) 出现，并表示他们受到的授予和待遇是约瑟夫·阿里亚斯·蒙蒂尔 (Josefe Arias Montiel) 有义务在他的牧场和今天将在他所在地区占据的其他地方服务一年。
163,1653,Esteban Agreda de Vergara,38,101,asetando lo que fuere enmi favor y sobre todo lo que dhoes.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978,committing whatever is in my favor and above all what you do.,做任何对我有利的事情，尤其是你所做的事情。
41,1653,Esteban Agreda de Vergara,38,29,glmente paratodos mis playtos e causas seviles ycriminales queyo eytengo y esperotener movidos epor mover.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,Gently for all my sevile and criminal games and causes that I have and hope to have moved to move.,温柔地对待我所有的罪恶和犯罪游戏和事业，我已经并希望已经采取行动。
339,1658,Nicolas de Valdivia y Brisuela,40,184,y nos quitamos y desistymos dela tenencia y domnio directo que alas dhas casas teniamos y todo lo sedemos y samos enel dho ju miguel de arpide sus herederos y sucesores.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049,"and we removed and renounced the direct possession and dominion that we had in both houses and we seized and owned everything in the name of Miguel de Arpide, his heirs and successors.",我们取消并放弃了对两个家族的直接占有和统治，并以米格尔·德·阿皮德（Miguel de Arpide）的名义夺取并拥有一切，他的继承人和继任者。
743,1658,Nicolas de Valdivia y Brisuela,40,220,y nos sometemos alos juesez y jus del rey nuestro sr para ser aello conpelidos como por sentençia dejuez competente pasada en cosa jusgada consentida y no apelada.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,and we submit to the judge and jus of the king our lord to be punished therein as by a ruling of a competent judge passed in res jusgada consented and not appealed.,我们服从法官和我们主国王的法律，接受惩罚，因为一位主管法官在《法律》中作出的裁决已同意且不上诉。
613,1658,Nicolas de Valdivia y Brisuela,40,205,un antojo delarga bista enpeso y medio.,Asset,Asset; binoculars; price; quantity,https://www.wikidata.org/wiki/Q46737,a long-term craving for weight and a half.,长期渴望体重半。
741,1658,Nicolas de Valdivia y Brisuela,40,219,y si sanearla no pudieremos lebolberemos y restituyremos los dhos quatro sientos pesos deaocho r con mas las costas que sele siguieren y recresieren y mas las mejoras que ubieren hecho en dha casa.,Penalty,Penalty,https://www.wikidata.org/wiki/Q186353,"and if we cannot clean it up, we will reimburse you and we will restore the two four hundred and eight pesos with plus the costs that will be followed and repaid and plus the improvements that have been made in the house.",如果我们不能清理干净，我们将偿还您的费用，我们将退还两四百零八比索，加上后续和偿还的费用以及对房子进行的改进。
26,1653,Esteban Agreda de Vergara,38,28,ylea dedar decomer ycura lleensus enfermedades yhazerle buen tratamiento.yeldho pedro no sees cusara detrabaxar.,Legal,Legal conditions,https://www.wikidata.org/wiki/Q2210557,"and let him eat and cure his illnesses and give him good treatment. Yes, Peter, you don't have to worry about working.",并让他吃饭，治好他的病，给他很好的治疗。是的，彼得，你不必担心工作。
67,1653,Esteban Agreda de Vergara,38,30,y a cadauno y qual quiera dellos dep or si ynsolidum para queen minombre ayan rresiban yco bren de todas y quales quier per zonas ydesus bienes y de quien y condro puedan ydevan todas yquales quier quentas de pesos plata oro rreales joyas esclavos bienes mercaderias de castilla o delatierra delparaguay y otras partes.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,and to each one and whoever of them they want in their own right so that in my name they may receive and collect from all and whoever they want by zones and of their assets and from whom and how they can and they will owe all and how many amounts of pesos silver gold real jewelry slaves goods merchandise from Castile or from the land of Paraguay and other parts.,以及他们中的每一个人和他们想要的任何人，以便以我的名义，他们可以按地区和资产从所有人和任何他们想要的人那里接收和收集，以及他们可以从谁那里以及如何以及他们将欠所有和多少比索，银，金，珠宝，奴隶，来自卡斯蒂利亚或巴拉圭和其他地区的商品。
891,1658,Nicolas de Valdivia y Brisuela,40,242,y en qualesquier lugares y partes quelos susodhos se hallaren assi demandando como defendiendo tomaran a su cargo los dhos mis negoçios con que no rrespondan ni salgan a demanda nueva fen mi contra sepusiere y no ubiere yo sido sitado primero enpersona.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"and in any places and parts that the defendants are found, both suing and defending, they will take charge of my business so that they do not respond or file a new lawsuit against me and I have not been first seen in person.",在发现被告的任何地方和地方，无论是起诉还是辩护，他们都会负责我的事务，这样他们就不会回应或对我提起新的诉讼，也不会首先见到我本人。
598,1658,Nicolas de Valdivia y Brisuela,40,204,seisçientas y beinte y seis baras depuntas de oro yplata demulan asinco rs por bara.,Asset,Asset; ribbons; price; quantity,https://www.wikidata.org/wiki/Q46737,six hundred and twenty-six bars of gold and silver points demolate as well as five rs per bara.,六百二十六块金块和银块被摧毁，每块金块和银块价值五卢比。
942,1658,Nicolas de Valdivia y Brisuela,40,250,y los dhos pesos me obligue a los dar y pagar en esta dha siud a quien tubiese poder del dho pdro de aspil queta y aunque es cumplido el y aparesido consupoder el lldo martin martines de eulate comisario del santo ofiçio no me asido possy ble elpoder pagar la dha cantidad depesos.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,"and the two pesos I was obliged to give and pay in this day to whoever had power of the right of the aspil queta and although the lldo Martin Martines de Eulate commissioner of the holy office has been fulfilled and appeared in his power, I am not able to pay the said amount of pesos.",我今天必须向拥有阿斯皮尔奎塔权利的人提供和支付的两比索，尽管神圣办公室专员伊多·马丁·马丁内斯·德·埃拉特已经履行职责并出现在他的权力范围内，但我无法支付上述金额的比索。
216,1658,Nicolas de Valdivia y Brisuela,40,144,ysignado autorisado demy eldho escribano mando q los testigos instrumentales ola mayor parte que puedan ser avidos reconoscan eldho testamento y sus firmas.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597,"and authorized by my eldho notary, I order that the instrumental witnesses and most of them who may be willing recognize the will and their signatures.",并经我的埃尔多公证人授权，我命令工具证人以及大多数愿意的人承认遗嘱及其签名。
586,1658,Nicolas de Valdivia y Brisuela,40,204,dose dosenas y media decal setas abeinte pesos docena.,Asset,Asset; socks; price; quantity,https://www.wikidata.org/wiki/Q46737,two dozen and a half dozen mushrooms about a dozen pesos.,两打半打蘑菇大约一打比索。
626,1658,Nicolas de Valdivia y Brisuela,40,205,setenta seis achas departir deaquatro libras endos surrones aocho montan setenta seis.,Asset,asset; hatchet; price; quantity,https://www.wikidata.org/wiki/Q46737,seventy-six axes from aquatro pounds in two surrons to eight mount seventy-six.,七十六把斧头，从两个环绕的水磅到八个七十六把。
515,1658,Nicolas de Valdivia y Brisuela,40,197,y declaro que el dho esclabo esta libre de alcabalas reales y otra obligaçion e ypoteca espesial ny general.,Asset,qualities of asset; slave,https://www.wikidata.org/wiki/Q46737; https://www.wikidata.org/wiki/Q12773219,and I declare that the slave is free from royal taxes and other obligations and special and general taxes.,我声明奴隶免缴王室税和其他义务以及特殊税和一般税。
97,1653,Esteban Agreda de Vergara,38,30,ysi seausentarelo puedan traer dedonde estubiere ybuelba aservir denuebo.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"And if it is absent, they can bring it from wherever it is and it will serve again.",如果它不存在，他们可以从任何地方把它带来，它会再次发挥作用。
884,1658,Nicolas de Valdivia y Brisuela,40,252,siendo presentes portestigos fernando desosa terra jasinto caraballo mateo deabalos y mendosa jua deysarra y diego gaytan que todos los firmaron.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,Being present by witnesses Fernando Desosa Terra Jasinto Caraballo Mateo Deabalos and Mendosa Jua Deysarra and Diego Gaytan who all signed them.,见证人费尔南多·德萨萨·特拉·贾辛托·卡拉巴洛·马特奥·迪巴洛斯、门多萨·胡阿·德萨拉和迭戈·盖坦都在场，他们都在上面签名。
675,1658,Nicolas de Valdivia y Brisuela,40,210,y dixo que confiesa aberse conbenido y consertado con manuel mulato criollo su esclabo ental manera deque dandole quinietos pesos deaocho rs en plata ledara libertad para que como hombre libre pueda usar y use de supersona yendose adonde le pareciere.,Expositio,Expositio,https://www.wikidata.org/wiki/Q2642214,"and he said that he confesses to having conceived and contracted with Manuel Mulato Criollo, his slave, in such a way that by giving him five pesos of eight pesos in silver he would give him freedom so that as a free man he can use and use his person, going wherever he pleases.",他说，他承认自己与他的奴隶曼努埃尔·穆拉托·克里奥尔（Manuel Mulato Criollo）怀孕并签订了契约，通过给他五比索八比索的白银，他将给予他自由，这样，作为一个自由人，他就可以使用和使用自己的身体，去任何他想去的地方。
99,1653,Esteban Agreda de Vergara,38,30,yel dho sr al calde aprovo este concierto.,Reassurance,Reassurance,https://www.wikidata.org/wiki/Q16868597,yel dho sr al calde approved this concert.,yel dho sr al calde 批准了这场音乐会。
844,1658,Nicolas de Valdivia y Brisuela,40,247,y que los aseguro deque no los tengo enpeñados ni ypotecados espessial ni jeneral mente ni sobre ellos.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,and I assure you that I do not have any special or general authority over them.,我向你们保证，我对他们没有任何特殊或一般的权力。
883,1658,Nicolas de Valdivia y Brisuela,40,252,y es ffa enbuenos ay res enbeynte y ocho dias del mes de nobienbre de mil y seisçientos ysinquenta yocho años.,year,year and place,https://www.wikidata.org/wiki/Q577; https://www.wikidata.org/wiki/Q98929991,and it is ffa in buenos ay res enbeynte and eight days of the month of November of one thousand and six hundred and fifty and eight years.,这是布宜诺斯艾利斯恩贝因特的FFA，是一千六百五十八年十一月的八天。
183,1653,Esteban Agreda de Vergara,38,103,enesta rrazon dexando ensu buena forma ysobre aladhas personas a quien los tenia dado.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"For this reason, leaving in good shape and on all those people to whom he had given them.",出于这个原因，他以良好的状态离开了所有他所给予的人。
207,1658,Nicolas de Valdivia y Brisuela,40,143,quepaso ante alonso agreda debergara escribano desu mag y mayor diego birnacion esta afoxas seis çientas y setenta y tres unauto yotras dilijençias para abrir untestamento que parese otorguo beatris de eredia salsedo.,Reassurance,Reassurance; year and place; names of parties,https://www.wikidata.org/wiki/Q39545186; https://www.wikidata.org/wiki/Q858423; https://www.wikidata.org/wiki/Q98929991; https://www.wikidata.org/wiki/Q7278,What happened before Alonso Agaga should be the notary of his magistrate and Major Diego Birnacion is missing six hundred and seventy-three one car and other dilijençias to open a will that appears to be granted by Beatris de Eredia Salsedo.,在阿隆索·阿加加（Alonso Agaga）应该是他的地方法官的公证人之前发生的事情，而迭戈·比纳西翁（Diego Birnacion）少校缺少六百七十三辆汽车和其他dilijençias来开立一份似乎是由贝阿特里斯·德·埃雷迪亚·萨尔塞多（Beatris de Eredia Salsedo）授予的遗嘱。
35,1653,Esteban Agreda de Vergara,38,28,feliciano de torres garnica. d fran velazqz melendes.,Parties,Parties,https://www.wikidata.org/wiki/Q60981922,Feliciano de Torres Garnica. d fran velazqz melendes.,费里西安诺·德·托雷斯·加尼卡。 d 弗兰·贝拉兹·梅伦德斯。
927,1658,Nicolas de Valdivia y Brisuela,40,272,el qual dixo quecon fies aver resebido realmente y con efecto los dhos sinqueta pesos demano del dho sucuñado ypor no pareser depre sente renunçio lapecunia conla excepçion y prueba del resibo y aseto la dha donaçíon debajo de la dha condiçion y grabamen puesta y ex presada por el dho capn po desalasar.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,who said that with fies he has actually received and with effect the two sinqueta pesos from the hand of his brother-in-law and in order not to appear to have depreciated the money with the exception and proof of the receipt and made the dha donation under the dha condition and recording set and expressed by the master for desalasar.,who说，他实际上已经从他姐夫手中收到了fies的两笔辛克塔比索，为了不显得这笔钱贬值，除了收据的例外情况和证明外，他还根据dha条件和记录进行了dha捐赠，并由desalasar船长表示。
742,1658,Nicolas de Valdivia y Brisuela,40,219,ypara loassi cumplir y todo lo demas contenido enesta escritura obligamos nuestras personas y bienes abidos y por aber.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,and in order to comply with and everything else contained in this deed we bind our persons and property hereto and to be hereby obligated.,为了遵守本契约中包含的所有其他内容，我们将我们的人员和财产受此约束并承担义务。
801,1658,Nicolas de Valdivia y Brisuela,40,239,asi demandando como defendiendo con quales quier personas y sus bienes con que no respondan ni salgan a demanda nueba que en mi contra se pusiere y no ubiere sido sitado primero en persona enlo qual representando mipro pria persona se mostraran partes.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"both suing and defending any persons and their property, so that they do not respond or come forward to demand anything new that is placed against me and has not been first located in person, in which parties representing my own person will be shown.",起诉和捍卫任何人及其财产，以便他们不会回应或提出任何针对我的新的要求，并且尚未亲自找到，其中将显示代表我本人的当事人。
667,1658,Nicolas de Valdivia y Brisuela,40,210,y todo loque enbirtud deste dho poder se hisiere y obrare loabre siempre por firme y valedero.y que puedan obligar la dha my hasienda enlacantidad o cantidades quales paresieren.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,"and everything that is done and carried out in the power of this power is always firm and valid, and that they can bind the will and property in the amount or quantities that seem appropriate.",在这种力量的力量下所做的一切和进行的一切总是坚定有效的，并且它们可以以看起来适当的数额或数量约束意志和财产。
723,1658,Nicolas de Valdivia y Brisuela,40,214,y es ffa el presente en esta dha siud latrynidad puerto debuenos ayres en beinte yocho dias delmesdemayo demilyseisçi entos sin quenta ocho anos.,year,year and place,https://www.wikidata.org/wiki/Q577,and it is ffa the present in this day siud latrynidad port of buenos ayres in twenty eight days of the month of May of thousand and sixty in those without fifty eight years.,这是FFA，在没有五十八年的五月二十八天的今天，布宜诺斯艾利斯的siud latrynidad港口。
507,1658,Nicolas de Valdivia y Brisuela,40,197,benta de esclabo don garçia medrano als gobernador alonso baez correjador del cusco.,Copete,Copete; sale of slave,https://www.wikidata.org/wiki/Q8350837,Slave Benta Don Garçia Medrano to the Governor Alonso Baez Correjador of Cusco.,将本塔·唐·加西亚·梅德拉诺 (Benta Don Garçia Medrano) 奴役给库斯科总督阿隆索·贝兹·科雷哈多 (Alonso Baez Correjador)。
734,1658,Nicolas de Valdivia y Brisuela,40,219,ypor quanto la dha casa nos esta pagada por su justo y berdadero preçio renunçiamos las leyes del engano y la ynorme e ynormisima lecsion conel termyno para pedir enmienda reçiçion o suplemento del preçio dela cosa que se bende por menos delo que bale.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049,"And since the house is paid to us at its fair and true price, we renounce the laws of deception and the huge and huge lesson with the term to request amendment, price or supplement of the price of the thing that is blessed for less than it is worth.",由于房子是以公平和真实的价格支付给我们的，我们放弃了欺骗法和巨大的教训，即要求修改、定价或补充被祝福的东西的价格低于其价值。
213,1658,Nicolas de Valdivia y Brisuela,40,143,tiene entendido lenombra por sualbasea ypara tratar de su entierro y saber donde manda sehaga enla mexor manera que puede y alugar deder.,Delegation,Delegation of authority,https://www.wikidata.org/wiki/Q1184072,He understands that he is named after his base and to discuss his burial and to know where he wants it to be done in the best way he can and in the right place.,他知道他是以他的基地命名的，他是为了讨论他的葬礼，并知道他希望在哪里以最好的方式在正确的地方举行葬礼。
118,1653,Esteban Agreda de Vergara,38,32,ynos constituyamos sus po seedores ensunombre y conforme de clare elpreçio por quelo vendiere.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978,and we become its possessors in your name and in accordance with the clear price for which you sold it.,我们以您的名义并按照您出售它的明确价格成为其所有者。
171,1653,Esteban Agreda de Vergara,38,102,yenes peçial deldho mayorasgo yla continue presente testigos escripturas yescritos papeles yrrecaudos eynforma ciones probansas que pida y saque depoder dequien contenga y debadar.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"yen peçial deldho mayorasgo and continue to present witnesses, writings, papers and collections and evidentiary information that requests and removes the power of whoever contains and owes.",并继续提供证人、著作、文件和收藏以及证据信息，要求并消除任何人所拥有和欠下的权力。
